0x00004270:0x0000429a, _start
0x00012ebc:0x00012ed8, vsf_sysutil_fork
0x00012ed8:0x00012f9a, pam_conv_func
0x00012f9a:0x00012fec, vsf_sysdep_has_capabilities_as_non_root
0x00012fec:0x00013035, vsf_sysdep_keep_capabilities
0x00013035:0x00013077, vsf_sysdep_has_capabilities
0x00013077:0x00013144, vsf_sysdep_adopt_capabilities
0x00013144:0x0001335f, vsf_sysutil_sendfile
0x0001335f:0x00013377, vsf_sysutil_set_proctitle_prefix
0x00013377:0x00013493, vsf_sysutil_setproctitle
0x00013493:0x000134a9, vsf_sysutil_setproctitle_str
0x000134a9:0x000135a7, vsf_sysutil_setproctitle_init
0x000135a7:0x000135a9, vsf_sysutil_map_anon_pages_init
0x000135a9:0x000135e6, vsf_sysutil_map_anon_pages
0x000135e6:0x000136ae, vsf_sysutil_send_fd
0x000136ae:0x00013791, vsf_sysutil_recv_fd
0x00013791:0x000138ba, vsf_insert_uwtmp
0x000138ba:0x00013939, vsf_remove_uwtmp
0x00013939:0x00013c1f, vsf_sysdep_check_auth
0x00013c1f:0x00013c81, vsf_auth_shutdown
0x00013c81:0x00013cbe, vsf_set_die_if_parent_dies
0x00013cbe:0x00013cfb, vsf_set_term_if_parent_dies
0x00013cfb:0x00013d5c, vsf_sysutil_fork_isolate_failok
0x00013d5c:0x00013dc2, vsf_sysutil_fork_isolate_all_failok
0x00013dc2:0x00013e23, vsf_sysutil_fork_newnet
0x00013e23:0x00013e3b, vsf_sysutil_getpid_nocache
0x00013e3b:0x00013ecf, allow_nr_1_arg_mask
0x00013ecf:0x00013f24, allow_nr
0x00013f24:0x00013fb5, allow_nr_1_arg_match
0x00013fb5:0x00014080, allow_nr_2_arg_match
0x00014080:0x000140f1, reject_nr
0x000140f1:0x00014196, seccomp_sandbox_setup_base
0x00014196:0x000143b3, seccomp_sandbox_setup_data_connections
0x000143b3:0x000143d3, seccomp_sandbox_init
0x000143d3:0x0001455b, seccomp_sandbox_setup_prelogin
0x0001455b:0x00014924, seccomp_sandbox_setup_postlogin
0x00014924:0x00014955, seccomp_sandbox_setup_postlogin_broker
0x00014955:0x00014d0d, seccomp_sandbox_lockdown
0x00014d10:0x00014d75, __libc_csu_init
0x00014d80:0x00014d82, __libc_csu_fini
