0x00402650:0x0040267a, _start
0x00434ea0:0x00435025, Perl_ck_eval
0x00435030:0x00435064, Perl_ck_exec
0x00435070:0x00435122, Perl_ck_exists
0x00435130:0x0043531f, Perl_ck_rvconst
0x00435320:0x0043536a, S_no_fh_allowed
0x00435370:0x0043538f, S_too_many_arguments_pv
0x00435390:0x004353f9, S_bad_type_pv
0x00435400:0x00435456, S_is_handle_constructor
0x00435460:0x0043547f, S_too_few_arguments_pv
0x00435480:0x004355b4, Perl_ck_glob
0x004355c0:0x00435759, Perl_ck_grep
0x00435760:0x00435860, Perl_ck_index
0x00435860:0x0043587b, Perl_ck_lfun
0x00435880:0x004358d7, Perl_ck_defined
0x004358e0:0x004358f8, Perl_ck_rfun
0x00435900:0x00435961, Perl_ck_readline
0x00435970:0x004359b0, S_refkids
0x004359b0:0x00435a92, Perl_ck_listiob
0x00435aa0:0x00435b76, Perl_ck_smartmatch
0x00435b80:0x00435cb4, Perl_ck_sassign
0x00435cc0:0x00435cc5, S_SvPADSTALE_on
0x00435cd0:0x00435d5a, S_maybe_targlex
0x00435d60:0x00435dd0, Perl_ck_match
0x00435dd0:0x00435f7b, Perl_ck_method
0x00435f80:0x00435f84, Perl_ck_null
0x00435f90:0x00436004, Perl_ck_open
0x00436010:0x00436035, Perl_ck_prototype
0x00436040:0x00436248, Perl_ck_refassign
0x00436250:0x0043629e, Perl_ck_repeat
0x004362a0:0x00436521, Perl_ck_require
0x00436530:0x00436583, Perl_ck_return
0x00436590:0x0043660d, Perl_ck_select
0x00436610:0x004366a6, Perl_ck_shift
0x004366b0:0x00436947, Perl_ck_sort
0x00436950:0x00436b64, S_simplify_sort
0x00436b70:0x00436d40, Perl_ck_split
0x00436d40:0x00436da9, Perl_ck_stringify
0x00436db0:0x00436ee8, Perl_ck_join
0x00436ef0:0x00436f60, Perl_find_lexical_cv
0x00436f60:0x00437068, Perl_rv2cv_op_cv
0x00437070:0x004370cd, Perl_ck_entersub_args_list
0x004370d0:0x004377c1, Perl_ck_entersub_args_proto
0x004377d0:0x0043784e, S_bad_type_gv
0x00437850:0x0043788b, Perl_ck_entersub_args_proto_or_list
0x00437890:0x00437bfb, Perl_ck_entersub_args_core
0x00437c00:0x00437c04, Perl_cv_get_call_checker
0x00437c10:0x00437c78, S_cv_get_call_checker
0x00437c80:0x00437c87, Perl_cv_set_call_checker
0x00437c90:0x00437d3b, Perl_cv_set_call_checker_flags
0x00437d40:0x00437fa5, Perl_ck_subr
0x00437fb0:0x00437fcd, S_entersub_alloc_targ
0x00437fd0:0x00438019, Perl_ck_svconst
0x00438020:0x00438074, Perl_ck_trunc
0x00438080:0x004380b1, Perl_ck_substr
0x004380c0:0x004380fc, Perl_ck_tell
0x00438100:0x0043823a, Perl_ck_each
0x00438240:0x00438324, Perl_ck_length
0x00438330:0x00438adc, S_maybe_multideref
0x00438ae0:0x0043a5cb, Perl_rpeep
0x0043a5d0:0x0043a743, S_aassign_common_vars
0x0043a750:0x0043a806, S_aassign_common_vars_aliases_only
0x0043a810:0x0043a816, Perl_peep
0x0043a820:0x0043a8aa, Perl_custom_op_register
0x0043a8b0:0x0043ace5, Perl_core_prototype
0x0043acf0:0x0043af1c, Perl_coresub_op
0x0043af20:0x0043af3d, Perl_wrap_op_checker
0x0043af40:0x0043b0d9, S_scalar_slice_warning
0x0043b0e0:0x0043b179, S_cant_declare
0x0043b180:0x0043b366, S_apply_attrs_my
0x0043b370:0x0043b400, S_dup_attrlist
0x0043b400:0x0043b408, S_SvREFCNT_inc_NN_0
0x0043b410:0x0043b43a, uvcompare
0x0043b440:0x0043b485, PadnameIN_SCOPE
0x0043b490:0x0043b619, Perl_pad_new
0x0043b620:0x0043b66b, Perl_newPADNAMELIST
0x0043b670:0x0043b6e3, Perl_padnamelist_store
0x0043b6f0:0x0043b6f4, Perl_cv_undef
0x0043b700:0x0043bac6, Perl_cv_undef_flags
0x0043bad0:0x0043bae2, CvNAME_HEK_3
0x0043baf0:0x0043bb04, S_SvREFCNT_dec_NN_6
0x0043bb10:0x0043bb66, Perl_padnamelist_free
0x0043bb70:0x0043bb89, S_SvREFCNT_dec_4
0x0043bb90:0x0043bbdf, Perl_cv_forget_slab
0x0043bbe0:0x0043bcdb, Perl_pad_add_name_pvn
0x0043bce0:0x0043bd28, Perl_newPADNAMEpvn
0x0043bd30:0x0043bf58, S_pad_check_dup
0x0043bf60:0x0043bfdc, S_pad_alloc_name
0x0043bfe0:0x0043c014, Perl_pad_add_name_pv
0x0043c020:0x0043c079, Perl_pad_add_name_sv
0x0043c080:0x0043c1c1, Perl_pad_alloc
0x0043c1d0:0x0043c1d8, S_pad_reset
0x0043c1e0:0x0043c248, Perl_pad_add_anon
0x0043c250:0x0043c2b9, Perl_pad_add_weakref
0x0043c2c0:0x0043c3da, Perl_pad_findmy_pvn
0x0043c3e0:0x0043ca16, S_pad_findlex
0x0043ca20:0x0043ca40, Perl_pad_findmy_pv
0x0043ca40:0x0043ca87, Perl_pad_findmy_sv
0x0043ca90:0x0043cadc, Perl_find_rundefsvoffset
0x0043cae0:0x0043cb6e, Perl_find_rundefsv
0x0043cb70:0x0043cc16, Perl_find_rundefsv2
0x0043cc20:0x0043cc28, S_CvDEPTHp_1
0x0043cc30:0x0043ccab, Perl_pad_block_start
0x0043ccb0:0x0043cd73, Perl_intro_my
0x0043cd80:0x0043ced6, Perl_pad_leavemy
0x0043cee0:0x0043cfa3, Perl_pad_swipe
0x0043cfb0:0x0043d207, Perl_pad_tidy
0x0043d210:0x0043d215, S_SvPADSTALE_on_0
0x0043d220:0x0043d29e, Perl_pad_free
0x0043d2a0:0x0043d40c, Perl_do_dump_pad
0x0043d410:0x0043d436, Perl_cv_clone
0x0043d440:0x0043d5c6, S_cv_clone
0x0043d5d0:0x0043d5f8, Perl_cv_clone_into
0x0043d600:0x0043d777, Perl_cv_name
0x0043d780:0x0043d794, S_CvGV_3
0x0043d7a0:0x0043d91d, Perl_pad_fixup_inner_anons
0x0043d920:0x0043daa2, Perl_pad_push
0x0043dab0:0x0043dabd, S_SvREFCNT_inc_4
0x0043dac0:0x0043dac8, S_SvREFCNT_inc_NN_1
0x0043dad0:0x0043db3d, Perl_padlist_store
0x0043db40:0x0043db96, Perl_padname_free
0x0043dba0:0x0043dbb1, Perl_padnamelist_fetch
0x0043dbc0:0x0043dbf3, Perl_newPADNAMEouter
0x0043dc00:0x0043dc45, PadnameIN_SCOPE_0
0x0043dc50:0x0043dc80, S_unavailable
0x0043dc80:0x0043e4e8, S_cv_clone_pad
0x0043e4f0:0x0043e58e, S_perl_hash_one_at_a_time_hard_2
0x0043e590:0x0043e5a9, Perl_sys_init
0x0043e5b0:0x0043e5c9, Perl_sys_init3
0x0043e5d0:0x0043e5df, Perl_sys_term
0x0043e5e0:0x0043e5fe, perl_alloc
0x0043e600:0x0043e613, S_init_tls_and_interp
0x0043e620:0x0043e981, perl_construct
0x0043e990:0x0043ec1b, S_init_interp
0x0043ec20:0x0043ed14, Perl_init_stacks
0x0043ed20:0x0043ed66, S_init_ids
0x0043ed70:0x0043ed73, Perl_nothreadhook
0x0043ed80:0x0043fae2, perl_destruct
0x0043faf0:0x0043fee8, Perl_call_list
0x0043fef0:0x0043ff09, S_SvREFCNT_dec_5
0x0043ff10:0x0043ff99, S_nuke_stacks
0x0043ffa0:0x0043ffaf, perl_free
0x0043ffb0:0x00440008, Perl_call_atexit
0x00440010:0x00440439, perl_parse
0x00440440:0x0044061b, S_init_postdump_symbols
0x00440620:0x00440de2, S_parse_body
0x00440df0:0x00440dfd, S_SvREFCNT_inc_5
0x00440e00:0x0044102d, perl_run
0x00441030:0x00441150, S_run_body
0x00441150:0x0044116d, Perl_get_sv
0x00441170:0x004411b3, Perl_get_av
0x004411c0:0x00441203, Perl_get_hv
0x00441210:0x0044125e, Perl_get_cvn_flags
0x00441260:0x0044127d, Perl_get_cv
0x00441280:0x00441342, Perl_call_argv
0x00441350:0x00441365, Perl_call_pv
0x00441370:0x004418c2, Perl_call_sv
0x004418d0:0x00441923, Perl_call_method
0x00441930:0x00441944, S_SvREFCNT_dec_NN_7
0x00441950:0x00441a53, S_my_exit_jump
0x00441a60:0x00441dd3, Perl_eval_sv
0x00441de0:0x00441f44, Perl_eval_pv
0x00441f50:0x004420b5, Perl_require_pv
0x004420c0:0x00442c65, Perl_moreswitches
0x00442c70:0x00442e68, Perl_init_debugger
0x00442e70:0x00442ebb, S_usage
0x00442ec0:0x00443101, S_incpush
0x00443110:0x0044316d, S_minus_v
0x00443170:0x00443171, Perl_my_unexec
0x00443180:0x004431e1, Perl_doing_taint
0x004431f0:0x00443272, Perl_init_dbargs
0x00443280:0x004433f0, Perl_populate_isa
0x004433f0:0x004435fd, Perl_init_argv_symbols
0x00443600:0x0044361b, S_av_top_index_3
0x00443620:0x004436a8, Perl_my_exit
0x004436b0:0x00443727, Perl_my_failure_exit
0x00443730:0x0044376f, Perl_xs_boot_epilog
0x00443770:0x00443a7f, S_init_main_stash
0x00443a80:0x00443a96, S_init_perllib
0x00443aa0:0x00443d73, S_open_script
0x00443d80:0x00443edc, S_find_beginning
0x00443ee0:0x00443f7d, S_Internals_V
0x00443f80:0x0044419a, S_init_predump_symbols
0x004441a0:0x00444223, read_e_script
0x00444230:0x004442b5, S_incpush_use_sep
0x004442c0:0x004442c8, S_CvDEPTHp_2
0x004442d0:0x004442d5, S_mayberelocate
0x004442e0:0x0044434b, S_incpush_if_exists
0x00444350:0x00444356, perlsio_binmode
0x00444360:0x004443ea, PerlIO_intmode2str
0x004443f0:0x004443f1, PerlIO_debug
0x00444400:0x0044447b, PerlIO_allocate
0x00444480:0x00444508, PerlIO_fdupopen
0x00444510:0x004445eb, PerlIOBase_dup
0x004445f0:0x00444657, PerlIO_cleantable
0x00444660:0x0044469b, Perl_PerlIO_close
0x004446a0:0x004446b9, PerlIO_list_alloc
0x004446c0:0x0044472d, PerlIO_list_free
0x00444730:0x00444749, S_SvREFCNT_dec_6
0x00444750:0x004447bd, PerlIO_list_push
0x004447c0:0x00444827, PerlIO_clone_list
0x00444830:0x00444831, PerlIO_clone
0x00444840:0x004448cd, PerlIO_destruct
0x004448d0:0x00444982, Perl_PerlIO_flush
0x00444990:0x004449f4, PerlIO_pop
0x00444a00:0x00444ae5, PerlIO_get_layers
0x00444af0:0x00444c7f, PerlIO_find_layer
0x00444c80:0x00444cc0, PerlIO_tab_sv
0x00444cc0:0x00444d38, XS_PerlIO__Layer__NoWarnings
0x00444d40:0x00444f12, XS_PerlIO__Layer__find
0x00444f20:0x00444f4c, PerlIO_define_layer
0x00444f50:0x004451b1, PerlIO_parse_layers
0x004451c0:0x004451cf, PerlIO_default_buffer
0x004451d0:0x004451de, PerlIO_arg_fetch
0x004451e0:0x00445215, PerlIO_layer_fetch
0x00445220:0x0044524a, PerlIOPop_pushed
0x00445250:0x00445320, PerlIOBase_open
0x00445320:0x004453c5, PerlIO_default_layers
0x004453d0:0x004453fa, Perl_boot_core_PerlIO
0x00445400:0x00445420, PerlIO_default_layer
0x00445420:0x00445459, PerlIO_stdstreams
0x00445460:0x00445487, PerlIO_init_table
0x00445490:0x004454ae, PerlIO_fdopen
0x004454b0:0x004455a1, PerlIO_push
0x004455b0:0x004455e7, PerlIOBase_binmode
0x004455f0:0x00445673, PerlIORaw_pushed
0x00445680:0x00445707, PerlIO_apply_layera
0x00445710:0x00445786, PerlIO_apply_layers
0x00445790:0x004457c0, PerlIO_binmode
0x004457c0:0x00445800, PerlIO__close
0x00445800:0x0044589b, PerlIOBase_close
0x004458a0:0x004458dd, Perl_PerlIO_fileno
0x004458e0:0x00445901, PerlIOBase_fileno
0x00445910:0x004459e9, PerlIO_resolve_layers
0x004459f0:0x00445a86, PerlIO_layer_from_ref
0x00445a90:0x00445b24, Perl_PerlIO_context_layers
0x00445b30:0x00445d7e, PerlIO_openn
0x00445d80:0x00445da4, PerlIO_tmpfile
0x00445db0:0x00445de8, Perl_PerlIO_read
0x00445df0:0x00445edf, PerlIOBase_read
0x00445ee0:0x00445f18, Perl_PerlIO_unread
0x00445f20:0x00445f6d, PerlIOBase_unread
0x00445f70:0x00445fb4, Perl_PerlIO_write
0x00445fc0:0x00446003, Perl_PerlIO_seek
0x00446010:0x00446054, Perl_PerlIO_tell
0x00446060:0x004460c9, PerlIOBase_flush_linebuf
0x004460d0:0x00446116, Perl_PerlIO_fill
0x00446120:0x0044614d, PerlIO_isutf8
0x00446150:0x00446190, Perl_PerlIO_eof
0x00446190:0x004461b3, PerlIOBase_eof
0x004461c0:0x00446200, Perl_PerlIO_error
0x00446200:0x00446223, PerlIOBase_error
0x00446230:0x00446264, Perl_PerlIO_clearerr
0x00446270:0x0044628a, PerlIOBase_clearerr
0x00446290:0x004462c4, Perl_PerlIO_setlinebuf
0x004462d0:0x004462e2, PerlIOBase_setlinebuf
0x004462f0:0x00446316, PerlIO_has_base
0x00446320:0x0044634c, PerlIO_fast_gets
0x00446350:0x00446380, PerlIO_has_cntptr
0x00446380:0x004463a6, PerlIO_canset_cnt
0x004463b0:0x004463f2, Perl_PerlIO_get_base
0x00446400:0x00446447, Perl_PerlIO_get_bufsiz
0x00446450:0x00446492, Perl_PerlIO_get_ptr
0x004464a0:0x004464e7, Perl_PerlIO_get_cnt
0x004464f0:0x00446538, Perl_PerlIO_set_cnt
0x00446540:0x00446580, Perl_PerlIO_set_ptrcnt
0x00446580:0x004465ad, PerlIOUtf8_pushed
0x004465b0:0x004465b3, PerlIOBase_popped
0x004465c0:0x00446625, PerlIO_modestr
0x00446630:0x0044672e, PerlIOBase_pushed
0x00446730:0x00446818, PerlIOBuf_unread
0x00446820:0x0044683a, Perl_PerlIO_save_errno
0x00446840:0x00446843, PerlIOBase_noop_ok
0x00446850:0x00446858, PerlIOBase_noop_fail
0x00446860:0x0044686d, PerlIO_sv_dup
0x00446870:0x00446871, PerlIO_init
0x00446880:0x004468cd, PerlIOUnix_refcnt_inc
0x004468d0:0x00446936, S_more_refcounted_fds
0x00446940:0x004469ad, PerlIOUnix_refcnt_dec
0x004469b0:0x00446a15, PerlIOUnix_refcnt
0x00446a20:0x00446a99, PerlIO_cleanup
0x00446aa0:0x00446ad5, PerlIO_teardown
0x00446ae0:0x00446b87, PerlIOUnix_oflags
0x00446b90:0x00446b98, PerlIOUnix_fileno
0x00446ba0:0x00446c05, PerlIOUnix_pushed
0x00446c10:0x00446c20, PerlIOUnix_setfd
0x00446c20:0x00446c66, PerlIOUnix_seek
0x00446c70:0x00446dff, PerlIOUnix_open
0x00446e00:0x00446e65, S_is_safe_syscall_0
0x00446e70:0x00446ee6, PerlIOUnix_dup
0x00446ef0:0x00446fd5, PerlIOUnix_read
0x00446fe0:0x00447042, S_perlio_async_run
0x00447050:0x00447102, PerlIOUnix_write
0x00447110:0x00447122, PerlIOUnix_tell
0x00447130:0x004471c9, PerlIOUnix_close
0x004471d0:0x00447204, PerlIOStdio_fileno
0x00447210:0x00447248, PerlIOStdio_mode
0x00447250:0x00447308, PerlIOStdio_pushed
0x00447310:0x004473f2, PerlIO_importFILE
0x00447400:0x0044769c, PerlIOStdio_open
0x004476a0:0x00447730, PerlIOStdio_dup
0x00447730:0x004477ee, PerlIOStdio_close
0x004477f0:0x004478e2, PerlIOStdio_read
0x004478f0:0x004479b2, PerlIOStdio_unread
0x004479c0:0x00447a66, PerlIOStdio_write
0x00447a70:0x00447a81, PerlIOStdio_seek
0x00447a90:0x00447a9c, PerlIOStdio_tell
0x00447aa0:0x00447abd, PerlIOStdio_flush
0x00447ac0:0x00447ad1, PerlIOStdio_eof
0x00447ae0:0x00447af1, PerlIOStdio_error
0x00447b00:0x00447b0c, PerlIOStdio_clearerr
0x00447b10:0x00447b25, PerlIOStdio_setlinebuf
0x00447b30:0x00447b3c, PerlIOStdio_get_base
0x00447b40:0x00447b50, PerlIOStdio_get_bufsiz
0x00447b50:0x00447b5c, PerlIOStdio_get_ptr
0x00447b60:0x00447b70, PerlIOStdio_get_cnt
0x00447b70:0x00447b76, PerlIOStdio_set_ptrcnt
0x00447b80:0x00447c2b, PerlIOStdio_fill
0x00447c30:0x00447cec, PerlIO_exportFILE
0x00447cf0:0x00447d56, PerlIO_findFILE
0x00447d60:0x00447db5, PerlIO_releaseFILE
0x00447dc0:0x00447e24, PerlIOBuf_pushed
0x00447e30:0x00447fda, PerlIOBuf_open
0x00447fe0:0x00448131, PerlIOBuf_flush
0x00448140:0x004482b7, PerlIOBuf_fill
0x004482c0:0x00448305, PerlIOBuf_read
0x00448310:0x00448465, PerlIOBuf_write
0x00448470:0x004484b9, PerlIOBuf_seek
0x004484c0:0x0044850c, PerlIOBuf_tell
0x00448510:0x00448559, PerlIOBuf_popped
0x00448560:0x004485b2, PerlIOBuf_close
0x004485c0:0x004485d6, PerlIOBuf_get_ptr
0x004485e0:0x00448616, PerlIOBuf_get_cnt
0x00448620:0x00448673, PerlIOBuf_get_base
0x00448680:0x0044869a, PerlIOBuf_bufsiz
0x004486a0:0x004486d1, PerlIOBuf_set_ptrcnt
0x004486e0:0x004486e5, PerlIOBuf_dup
0x004486f0:0x004486fa, PerlIOPending_fill
0x00448700:0x00448715, PerlIOPending_close
0x00448720:0x00448747, PerlIOPending_seek
0x00448750:0x0044878b, PerlIOPending_flush
0x00448790:0x0044879f, PerlIOPending_set_ptrcnt
0x004487a0:0x004487c6, PerlIOPending_pushed
0x004487d0:0x00448853, PerlIOPending_read
0x00448860:0x004488c8, PerlIOCrlf_pushed
0x004488d0:0x004488ed, S_inherit_utf8_flag
0x004488f0:0x00448a40, PerlIOCrlf_unread
0x00448a40:0x00448b5e, PerlIOCrlf_get_cnt
0x00448b60:0x00448bf0, PerlIOCrlf_set_ptrcnt
0x00448bf0:0x00448d06, PerlIOCrlf_write
0x00448d10:0x00448d2c, PerlIOCrlf_flush
0x00448d30:0x00448d54, PerlIOCrlf_binmode
0x00448d60:0x00448d80, Perl_PerlIO_stdin
0x00448d80:0x00448da0, Perl_PerlIO_stdout
0x00448da0:0x00448dc0, Perl_PerlIO_stderr
0x00448dc0:0x00448dcd, PerlIO_getname
0x00448de0:0x00448e21, PerlIO_open
0x00448e30:0x00448e72, PerlIO_reopen
0x00448e80:0x00448ea3, PerlIO_getc
0x00448eb0:0x00448ee2, PerlIO_ungetc
0x00448ef0:0x00448f07, PerlIO_putc
0x00448f10:0x00448f37, PerlIO_puts
0x00448f40:0x00448f56, PerlIO_rewind
0x00448f60:0x00448fe9, PerlIO_vprintf
0x00448ff0:0x00449083, PerlIO_printf
0x00449090:0x00449138, PerlIO_stdoutf
0x00449140:0x0044915a, Perl_PerlIO_restore_errno
0x00449160:0x004491fd, PerlIO_setpos
0x00449200:0x00449237, PerlIO_getpos
0x00449240:0x004492e7, Perl_noperl_die
0x004492f0:0x004492f9, S_lockcnt_dec
0x00449300:0x004493fe, main
0x00449400:0x004495e2, xs_init
0x004495f0:0x0044b170, Perl_yyparse
0x0044b170:0x0044b28e, S_clear_yystack
0x0044b290:0x0044b29d, S_SvREFCNT_inc_6
0x0044b2a0:0x0044b2b9, S_SvREFCNT_dec_7
0x0044b2c0:0x0044b32c, Perl_pp_stub
0x0044b330:0x0044b551, Perl_pp_padav
0x0044b560:0x0044b704, Perl_pp_padhv
0x0044b710:0x0044b769, Perl_pp_padcv
0x0044b770:0x0044b798, Perl_pp_introcv
0x0044b7a0:0x0044b7a5, S_SvPADSTALE_off
0x0044b7b0:0x0044b858, Perl_pp_clonecv
0x0044b860:0x0044b8ec, Perl_pp_rv2gv
0x0044b8f0:0x0044bcfd, S_rv2gv
0x0044bd00:0x0044be60, Perl_softref2xv
0x0044be60:0x0044bfac, Perl_pp_rv2sv
0x0044bfb0:0x0044c055, Perl_pp_av2arylen
0x0044c060:0x0044c153, Perl_pp_pos
0x0044c160:0x0044c16d, S_SvREFCNT_inc_7
0x0044c170:0x0044c204, Perl_pp_rv2cv
0x0044c210:0x0044c362, Perl_pp_prototype
0x0044c370:0x0044c3f1, Perl_pp_anoncode
0x0044c400:0x0044c41f, Perl_pp_srefgen
0x0044c420:0x0044c4c4, S_refto
0x0044c4d0:0x0044c5cd, Perl_pp_refgen
0x0044c5d0:0x0044c642, Perl_pp_ref
0x0044c650:0x0044c7d2, Perl_pp_bless
0x0044c7e0:0x0044cb3f, Perl_pp_gelem
0x0044cb40:0x0044cbdb, Perl_pp_study
0x0044cbe0:0x0044cd1d, Perl_pp_trans
0x0044cd20:0x0044cd8e, Perl_pp_schop
0x0044cd90:0x0044d3fb, S_do_chomp
0x0044d400:0x0044d516, Perl_pp_chop
0x0044d520:0x0044d8af, Perl_pp_undef
0x0044d8b0:0x0044d8c2, CvNAME_HEK_4
0x0044d8d0:0x0044d8e4, S_CvGV_4
0x0044d8f0:0x0044da3a, Perl_pp_postinc
0x0044da40:0x0044de06, Perl_pp_pow
0x0044de10:0x0044e0f7, Perl_pp_multiply
0x0044e100:0x0044e3df, Perl_pp_divide
0x0044e3e0:0x0044e7ed, Perl_pp_modulo
0x0044e7f0:0x0044ecae, Perl_pp_repeat
0x0044ecb0:0x0044efcc, Perl_pp_subtract
0x0044efd0:0x0044f0f6, Perl_pp_left_shift
0x0044f100:0x0044f226, Perl_pp_right_shift
0x0044f230:0x0044f2cb, Perl_pp_lt
0x0044f2d0:0x0044f44c, Perl_do_ncmp
0x0044f450:0x0044f4eb, Perl_pp_gt
0x0044f4f0:0x0044f587, Perl_pp_le
0x0044f590:0x0044f62e, Perl_pp_ge
0x0044f630:0x0044f6c7, Perl_pp_ne
0x0044f6d0:0x0044f76a, Perl_pp_ncmp
0x0044f770:0x0044f82e, Perl_pp_sle
0x0044f830:0x0044f899, Perl_pp_seq
0x0044f8a0:0x0044f909, Perl_pp_sne
0x0044f910:0x0044f99e, Perl_pp_scmp
0x0044f9a0:0x0044fba0, Perl_pp_bit_and
0x0044fba0:0x0044fcd4, Perl_pp_nbit_and
0x0044fce0:0x0044fd77, Perl_pp_sbit_and
0x0044fd80:0x0045001a, Perl_pp_bit_or
0x00450020:0x004501f0, Perl_pp_nbit_or
0x004501f0:0x004502b6, Perl_pp_sbit_or
0x004502c0:0x00450413, Perl_pp_negate
0x00450420:0x00450573, S_negate_string
0x00450580:0x00450688, Perl_pp_not
0x00450690:0x0045077b, Perl_pp_complement
0x00450780:0x00450aa6, S_scomplement
0x00450ab0:0x00450b75, Perl_pp_ncomplement
0x00450b80:0x00450bee, Perl_pp_scomplement
0x00450bf0:0x00450cba, Perl_pp_i_multiply
0x00450cc0:0x00450dcb, Perl_pp_i_divide
0x00450dd0:0x00450ec6, Perl_pp_i_modulo
0x00450ed0:0x00450fd4, Perl_pp_i_add
0x00450fe0:0x004510e4, Perl_pp_i_subtract
0x004510f0:0x00451189, Perl_pp_i_lt
0x00451190:0x00451229, Perl_pp_i_gt
0x00451230:0x004512c9, Perl_pp_i_le
0x004512d0:0x00451369, Perl_pp_i_ge
0x00451370:0x00451409, Perl_pp_i_eq
0x00451410:0x004514a9, Perl_pp_i_ne
0x004514b0:0x00451578, Perl_pp_i_ncmp
0x00451580:0x00451611, Perl_pp_i_negate
0x00451620:0x004516e4, Perl_pp_atan2
0x004516f0:0x0045183e, Perl_pp_sin
0x00451840:0x00451950, Perl_pp_rand
0x00451950:0x00451a88, Perl_pp_srand
0x00451a90:0x00451c0d, Perl_pp_int
0x00451c10:0x00451d47, Perl_pp_abs
0x00451d50:0x00451f65, Perl_pp_oct
0x00451f70:0x004520a4, Perl_pp_length
0x004520b0:0x0045219c, Perl_translate_substr_offsets
0x004521a0:0x0045275e, Perl_pp_substr
0x00452760:0x004527d5, S_sv_or_pv_pos_u2b_0
0x004527e0:0x004527f9, S_SvREFCNT_dec_8
0x00452800:0x0045295e, Perl_pp_vec
0x00452960:0x00452e70, Perl_pp_index
0x00452e70:0x00452f42, Perl_pp_sprintf
0x00452f50:0x00453087, Perl_pp_ord
0x00453090:0x0045351d, Perl_pp_chr
0x00453520:0x0045352c, Perl_pp_crypt
0x00453530:0x00453a8d, Perl_pp_ucfirst
0x00453a90:0x00453f86, Perl_pp_uc
0x00453f90:0x0045435a, Perl_pp_lc
0x00454360:0x004548d9, Perl_pp_quotemeta
0x004548e0:0x00454d1e, Perl_pp_fc
0x00454d20:0x00455069, Perl_pp_aslice
0x00455070:0x004552ba, Perl_pp_kvaslice
0x004552c0:0x004553b7, Perl_pp_rkeys
0x004553c0:0x00455534, Perl_pp_akeys
0x00455540:0x004555fb, Perl_pp_each
0x00455600:0x004556fb, Perl_pp_aeach
0x00455700:0x0045571b, S_av_top_index_4
0x00455720:0x004559aa, Perl_pp_delete
0x004559b0:0x00455e85, S_do_delete_local
0x00455e90:0x00455fcd, Perl_pp_exists
0x00455fd0:0x004562f8, Perl_pp_hslice
0x00456300:0x00456527, Perl_pp_kvhslice
0x00456530:0x004565a3, Perl_pp_list
0x004565b0:0x00456738, Perl_pp_lslice
0x00456740:0x004567e9, Perl_pp_anonlist
0x004567f0:0x0045697b, Perl_pp_anonhash
0x00456980:0x004571e1, Perl_pp_splice
0x004571f0:0x0045723e, S_deref_plain_array
0x00457240:0x0045746f, Perl_pp_push
0x00457470:0x00457534, Perl_pp_shift
0x00457540:0x00457754, Perl_pp_unshift
0x00457760:0x00457c22, Perl_pp_reverse
0x00457c30:0x0045911f, Perl_pp_split
0x00459120:0x00459129, get_regex_charset
0x00459130:0x00459135, S_ReANY_2
0x00459140:0x00459180, Perl_pp_once
0x00459180:0x004591ca, Perl_pp_lock
0x004591d0:0x00459221, Perl_unimplemented_op
0x00459230:0x0045989f, Perl_pp_coreargs
0x004598a0:0x00459940, Perl_pp_runcv
0x00459940:0x00459cc0, Perl_pp_refassign
0x00459cc0:0x00459cc8, S_SvREFCNT_inc_NN_2
0x00459cd0:0x00459d17, S_localise_gv_slot
0x00459d20:0x00459dc2, S_localise_aelem_lval
0x00459dd0:0x00459e7d, S_localise_helem_lval
0x00459e80:0x0045a054, Perl_pp_lvref
0x0045a060:0x0045a256, Perl_pp_lvrefslice
0x0045a260:0x0045a2c6, Perl_pp_lvavref
0x0045a2d0:0x0045a319, Perl_pp_anonconst
0x0045a320:0x0045a3ed, Perl_pp_wantarray
0x0045a3f0:0x0045a4fb, Perl_caller_cx
0x0045a500:0x0045a554, S_dopoptosub_at
0x0045a560:0x0045a572, Perl_pp_regcreset
0x0045a580:0x0045a7d3, Perl_pp_regcomp
0x0045a7e0:0x0045a7e5, S_ReANY_3
0x0045a7f0:0x0045a7fd, S_SvREFCNT_inc_8
0x0045a800:0x0045a819, S_SvREFCNT_dec_9
0x0045a820:0x0045aef9, Perl_pp_substcont
0x0045af00:0x0045b077, S_rxres_restore
0x0045b080:0x0045b0b9, S_rxres_free
0x0045b0c0:0x0045b0f1, S_sv_only_taint_gmagic
0x0045b100:0x0045b26f, Perl_rxres_save
0x0045b270:0x0045c191, Perl_pp_formline
0x0045c1a0:0x0045c7f0, S_doparseform
0x0045c7f0:0x0045c8a8, S_num_overflow
0x0045c8b0:0x0045cac5, Perl_pp_grepstart
0x0045cad0:0x0045cb1f, Perl_block_gimme
0x0045cb20:0x0045cf86, Perl_pp_mapwhile
0x0045cf90:0x0045d0c6, Perl_pp_range
0x0045d0d0:0x0045d3b7, Perl_pp_flip
0x0045d3c0:0x0045dae8, Perl_pp_flop
0x0045daf0:0x0045db03, Perl_dowantarray
0x0045db10:0x0045db4e, Perl_is_lvalue_sub
0x0045db50:0x0045db91, Perl_was_lvalue_sub
0x0045dba0:0x0045deb2, Perl_dounwind
0x0045dec0:0x0045ded4, S_SvREFCNT_dec_NN_8
0x0045dee0:0x0045dee8, S_CvDEPTHp_3
0x0045def0:0x0045df78, Perl_qerror
