0x00402300:0x0040232a,  _start
0x005520cd:0x005524c8,  allocate_dynamic_stack_space
0x005524c8:0x0055255e,  hard_function_value
0x0055255e:0x0055256d,  hard_libcall_value
0x0055256d:0x005525a8,  rtx_to_tree_code
0x005525a8:0x0055263d,  convert_extracted_bit_field
0x0055263d:0x005526e4,  mask_rtx
0x005526e4:0x005533ad,  synth_mult
0x005533ad:0x00553660,  choose_mult_variant
0x00553660:0x0055368b,  do_cmp_and_jump
0x0055368b:0x00553ca1,  init_expmed
0x00553ca1:0x00553ce3,  negate_rtx
0x00553ce3:0x00553d50,  mode_for_extraction
0x00553d50:0x00553ed1,  extract_low_bits
0x00553ed1:0x00553f0e,  expand_inc
0x00553f0e:0x00553f4b,  expand_dec
0x00553f4b:0x00553f60,  ceil_log2
0x00553f60:0x0055424d,  choose_multiplier
0x0055424d:0x005546ca,  make_tree
0x005546ca:0x00554b76,  expand_shift
0x00554b76:0x00554e70,  extract_fixed_bit_field
0x00554e70:0x005550a1,  extract_split_bit_field
0x005550a1:0x005554b6,  store_fixed_bit_field
0x005554b6:0x005556a8,  store_split_bit_field
0x005556a8:0x0055617d,  store_bit_field_1
0x0055617d:0x005561a9,  store_bit_field
0x005561a9:0x00556e7a,  extract_bit_field_1
0x00556e7a:0x00556e8f,  extract_bit_field
0x00556e8f:0x00557470,  expand_mult_const
0x00557470:0x00557882,  expand_mult
0x00557882:0x00557917,  extract_high_half
0x00557917:0x005579a1,  expand_and
0x005579a1:0x00557ab1,  expand_mult_highpart_adjust
0x00557ab1:0x00557eb8,  expand_mult_highpart_optab
0x00557eb8:0x005580cb,  expand_mult_highpart
0x005580cb:0x005582ec,  emit_cstore
0x005582ec:0x00558d92,  emit_store_flag
0x00558d92:0x005593d7,  emit_store_flag_1
0x005593d7:0x005596cd,  emit_store_flag_force
0x005596cd:0x0055c500,  expand_divmod
0x0055c500:0x0055c508,  clear_by_pieces_1
0x0055c508:0x0055c531,  get_subtarget
0x0055c531:0x0055c5c2,  target_align
0x0055c5c2:0x0055c619,  gimple_op
0x0055c619:0x0055c75f,  move_by_pieces_ninsns
0x0055c75f:0x0055ca2e,  store_by_pieces_1
0x0055ca2e:0x0055cb76,  emit_move_change_mode
0x0055cb76:0x0055cc29,  emit_move_via_integer
0x0055cc29:0x0055cc92,  emutls_var_address
0x0055cc92:0x0055cca9,  expand_expr_constant
0x0055cca9:0x0055cd9f,  get_def_for_expr
0x0055cd9f:0x0055d06b,  init_expr_target
0x0055d06b:0x0055d0a3,  init_expr
0x0055d0a3:0x0055d0d4,  can_move_by_pieces
0x0055d0d4:0x0055d178,  init_block_move_fn
0x0055d178:0x0055d289,  gen_group_rtx
0x0055d289:0x0055d30d,  emit_group_move_into_temps
0x0055d30d:0x0055d36b,  use_reg
0x0055d36b:0x0055d3cb,  use_regs
0x0055d3cb:0x0055d413,  use_group_regs
0x0055d413:0x0055d609,  can_store_by_pieces
0x0055d609:0x0055d805,  store_by_pieces
0x0055d805:0x0055d8a9,  init_block_clear_fn
0x0055d8a9:0x0055d965,  emit_storent_insn
0x0055d965:0x0055db66,  count_type_elements
0x0055db66:0x0055de63,  categorize_ctor_elements_1
0x0055de63:0x0055de82,  categorize_ctor_elements
0x0055de82:0x0055df0d,  mostly_zeros_p
0x0055df0d:0x0055df68,  contains_packed_reference
0x0055df68:0x0055dffd,  array_ref_element_size
0x0055dffd:0x0055e04e,  array_ref_low_bound
0x0055e04e:0x0055e08b,  array_ref_up_bound
0x0055e08b:0x0055e122,  component_ref_field_offset
0x0055e122:0x0055e546,  get_inner_reference
0x0055e546:0x0055ea27,  safe_from_p
0x0055ea27:0x0055eb98,  highest_pow2_factor
0x0055eb98:0x00561735,  expand_expr_real_1
0x00561735:0x00561850,  expand_expr_real
0x00561850:0x005619d2,  read_complex_part
0x005619d2:0x00561b31,  emit_block_move_via_libcall
0x00561b31:0x005622d6,  emit_block_move_hints
0x005622d6:0x005622f1,  emit_block_move
0x005622f1:0x005625a0,  emit_move_insn_1
0x005625a0:0x005629b2,  emit_move_insn
0x005629b2:0x0056357a,  convert_move
0x0056357a:0x00563844,  convert_modes
0x00563844:0x0056385c,  convert_to_mode
0x0056385c:0x00563a6a,  copy_blkmode_from_reg
0x00563a6a:0x00563cb5,  set_storage_via_setmem
0x00563cb5:0x00563d97,  push_block
0x00563d97:0x00563ede,  emit_single_push_insn
0x00563ede:0x005643c6,  move_by_pieces
0x005643c6:0x00564463,  move_block_to_reg
0x00564463:0x005644f2,  move_block_from_reg
0x005644f2:0x00564ac8,  emit_group_load_1
0x00564ac8:0x00564b6d,  emit_group_load_into_temps
0x00564b6d:0x00564c14,  emit_group_load
0x00564c14:0x00564c92,  emit_group_move
0x00564c92:0x005652b8,  emit_group_store
0x005652b8:0x005653e6,  write_complex_part
0x005653e6:0x00565461,  emit_move_complex_parts
0x00565461:0x005655d4,  emit_move_resolve_push
0x005655d4:0x005656b8,  emit_move_complex_push
0x005656b8:0x005658fb,  emit_move_multi_word
0x005658fb:0x00565db5,  force_operand
0x00565db5:0x0056641e,  emit_push_insn
0x0056641e:0x00566578,  set_storage_via_libcall
0x00566578:0x005667ad,  clear_storage_hints
0x005667ad:0x005667c7,  clear_storage
0x005667c7:0x0056689f,  expand_operands
0x0056689f:0x005669bc,  reduce_to_bit_field_precision
0x005669bc:0x00566e57,  expand_expr_addr_expr_1
0x00566e57:0x00567862,  store_expr
0x00567862:0x00567dfe,  store_field
0x00567dfe:0x00568b17,  expand_assignment
0x00568b17:0x0056b5f5,  expand_expr_real_2
0x0056b5f5:0x0056c745,  store_constructor
0x0056c745:0x0056c9b8,  expand_constructor
0x0056c9b8:0x0056cacf,  store_constructor_field
0x0056cacf:0x0056cd6c,  string_constant
0x0056cd6c:0x0056cd72,  try_casesi
0x0056cd72:0x0056cf9c,  try_tablejump
0x0056cf9c:0x0056cfdd,  vector_mode_valid_p
0x0056cfdd:0x0056d0aa,  build_personality_function
0x0056d0aa:0x0056d121,  get_personality_function
0x0056d121:0x0056d1ba,  fdmatch
0x0056d1ba:0x0056d1ff,  fibheap_ins_root
0x0056d1ff:0x0056d249,  fibnode_remove
0x0056d249:0x0056d3d0,  fibheap_consolidate
0x0056d3d0:0x0056d46f,  fibheap_extr_min_node
0x0056d46f:0x0056d487,  fibheap_new
0x0056d487:0x0056d4f1,  fibheap_insert
0x0056d4f1:0x0056d505,  fibheap_min
0x0056d505:0x0056d519,  fibheap_min_key
0x0056d519:0x0056d59d,  fibheap_union
0x0056d59d:0x0056d5c2,  fibheap_extract_min
0x0056d5c2:0x0056d6f5,  fibheap_replace_key_data
0x0056d6f5:0x0056d703,  fibheap_replace_data
0x0056d703:0x0056d716,  fibheap_replace_key
0x0056d716:0x0056d769,  fibheap_delete_node
0x0056d769:0x0056d795,  fibheap_delete
0x0056d795:0x0056d7a0,  fibheap_empty
0x0056d7a0:0x0056d7ae,  filename_cmp
0x0056d7ae:0x0056d86f,  align_fuzz
0x0056d86f:0x0056d893,  dwarf2_debug_info_emitted_p
0x0056d893:0x0056d999,  get_mem_expr_from_op
0x0056d999:0x0056da05,  call_from_call_insn
0x0056da05:0x0056dfbe,  compute_alignments
0x0056dfbe:0x0056dff8,  final_addr_vec_align
0x0056dff8:0x0056e036,  mark_symbol_ref_as_used
0x0056e036:0x0056e160,  output_asm_operand_names
0x0056e160:0x0056e182,  init_final
0x0056e182:0x0056e184,  default_function_pro_epilogue
0x0056e184:0x0056e186,  no_asm_to_stream
0x0056e186:0x0056e1be,  app_enable
0x0056e1be:0x0056e1f6,  app_disable
0x0056e1f6:0x0056e279,  init_insn_lengths
0x0056e279:0x0056e505,  rest_of_clean_state
0x0056e505:0x0056e52b,  label_to_alignment
0x0056e52b:0x0056e552,  label_to_max_skip
0x0056e552:0x0056e5de,  insn_current_reference_address
0x0056e5de:0x0056e609,  asm_str_count
0x0056e609:0x0056e646,  asm_insn_count
0x0056e646:0x0056ef24,  shorten_branches
0x0056ef24:0x0056ef3f,  rest_of_handle_shorten_branches
0x0056ef3f:0x0056f156,  get_attr_length_1
0x0056f156:0x0056f6ed,  get_attr_min_length
0x0056f6ed:0x0056fc84,  get_attr_length
0x0056fc84:0x0056fd44,  output_asm_name
0x0056fd44:0x0056fde9,  add_debug_prefix_map
0x0056fde9:0x0056fed1,  remap_debug_filename
0x0056fed1:0x00570006,  final_start_function
0x00570006:0x00570092,  final_end_function
0x00570092:0x00570135,  get_insn_template
0x00570135:0x005701ea,  alter_subreg
0x005701ea:0x0057024e,  walk_alter_subreg
0x0057024e:0x00570383,  cleanup_subreg_operands
0x00570383:0x00570406,  output_operand
0x00570406:0x00570551,  output_operand_lossage
0x00570551:0x005705f0,  output_asm_label
0x005705f0:0x00570612,  mark_symbol_refs_as_used
0x00570612:0x0057066a,  output_address
0x0057066a:0x00570945,  output_addr_const
0x00570945:0x00570ee0,  output_asm_insn
0x00570ee0:0x005712ce,  asm_fprintf
0x005712ce:0x0057225d,  final_scan_insn
0x0057225d:0x00572338,  final
0x00572338:0x0057253b,  rest_of_handle_final
0x0057253b:0x005726d7,  split_double
0x005726d7:0x005727c8,  leaf_function_p
0x005727c8:0x00572833,  final_forward_branch_p
0x00572833:0x005728f0,  debug_flush_symbol_queue
0x005728f0:0x00572943,  debug_queue_symbol
0x00572943:0x00572973,  debug_free_queue
0x00572973:0x00572ad5,  check_real_for_fixed_mode
0x00572ad5:0x00572e72,  do_fixed_add
0x00572e72:0x0057308c,  fixed_saturate1
0x0057308c:0x0057336b,  fixed_saturate2
0x0057336b:0x005735c7,  do_fixed_shift
0x005735c7:0x005735ec,  fixed_identical
0x005735ec:0x005735f3,  fixed_hash
0x005735f3:0x00573866,  fixed_from_string
0x00573866:0x00573924,  fixed_to_decimal
0x00573924:0x00574661,  fixed_arithmetic
0x00574661:0x00574805,  fixed_compare
0x00574805:0x00574d4a,  fixed_convert
0x00574d4a:0x00575013,  fixed_convert_from_int
0x00575013:0x005751f5,  fixed_convert_from_real
0x005751f5:0x005752a8,  real_convert_from_fixed
0x005752a8:0x005752fa,  fixed_isneg
0x005752fa:0x00575300,  floatformat_always_valid
0x00575300:0x0057539e,  get_field
0x0057539e:0x005753ff,  floatformat_i387_ext_is_valid
0x005753ff:0x0057546d,  mant_bits_set
0x0057546d:0x00575673,  floatformat_ibm_long_double_is_valid
0x00575673:0x0057570a,  put_field
0x0057570a:0x0057592f,  floatformat_to_double
0x0057592f:0x00575bd3,  floatformat_from_double
0x00575bd3:0x00575bdf,  floatformat_is_valid
0x00575bdf:0x00575c0a,  negate_mathfn_p
0x00575c0a:0x00575c2f,  maybe_lvalue_p
0x00575c2f:0x00575d10,  sign_bit_p
0x00575d10:0x00575d3c,  reorder_operands_p
0x00575d3c:0x00575d63,  contains_label_1
0x00575d63:0x00575d9a,  tree_simple_nonnegative_warnv_p
0x00575d9a:0x00575e23,  comparison_to_compcode
0x00575e23:0x00575ed1,  int_binop_types_match_p
0x00575ed1:0x00575f39,  simple_operand_p
0x00575f39:0x00575f86,  fold_overflow_warning
0x00575f86:0x005760fa,  get_pointer_modulus_and_residue
0x005760fa:0x005761df,  fit_double_type
0x005761df:0x00576298,  force_fit_type_double
0x00576298:0x005762e2,  add_double_with_sign
0x005762e2:0x005763e4,  pointer_may_wrap_p
0x005763e4:0x00576416,  neg_double
0x00576416:0x00576575,  fold_negate_const
0x00576575:0x005767b5,  mul_double_with_sign
0x005767b5:0x00576880,  rshift_double
0x00576880:0x00576957,  lshift_double
0x00576957:0x00577982,  fold_convert_const
0x00577982:0x00577a41,  lrotate_double
0x00577a41:0x00577b00,  rrotate_double
0x00577b00:0x00578398,  div_and_round_double
0x00578398:0x0057844f,  div_if_zero_remainder
0x0057844f:0x00578457,  fold_defer_overflow_warnings
0x00578457:0x00578514,  fold_undefer_overflow_warnings
0x00578514:0x00578531,  fold_undefer_and_ignore_overflow_warnings
0x00578531:0x0057853c,  fold_deferring_overflow_warnings_p
0x0057853c:0x005785bc,  may_negate_without_overflow_p
0x005785bc:0x005797cc,  negate_expr_p
0x005797cc:0x00579c6b,  int_const_binop
0x00579c6b:0x00579c8a,  size_int_kind
0x00579c8a:0x00579d3a,  fold_convertible_p
0x00579d3a:0x00579d7e,  non_lvalue_loc
0x00579d7e:0x00579da1,  pedantic_non_lvalue_loc
0x00579da1:0x00579e5e,  invert_tree_comparison
0x00579e5e:0x00579ec6,  swap_tree_comparison
0x00579ec6:0x0057abf8,  operand_equal_p
0x0057abf8:0x0057adfc,  twoval_comparison_p
0x0057adfc:0x0057ae48,  constant_boolean_node
0x0057ae48:0x0057b785,  fold_truth_not_expr
0x0057b785:0x0057b7bf,  invert_truthvalue_loc
0x0057b7bf:0x0057c117,  fold_real_zero_addition_p
0x0057c117:0x0057c29b,  tree_swap_operands_p
0x0057c29b:0x0057c635,  native_encode_expr
0x0057c635:0x0057c96c,  native_interpret_expr
0x0057c96c:0x0057c97a,  fold_build_call_array_loc
0x0057c97a:0x0057ca04,  fold_build_call_array_initializer_loc
0x0057ca04:0x0057cac7,  tree_expr_nonnegative_warnv_p
0x0057cac7:0x0057cbf1,  tree_unary_nonnegative_warnv_p
0x0057cbf1:0x0057cf3c,  tree_binary_nonnegative_warnv_p
0x0057cf3c:0x0057cfec,  tree_single_nonnegative_warnv_p
0x0057cfec:0x0057d4b1,  tree_call_nonnegative_warnv_p
0x0057d4b1:0x0057d637,  tree_invalid_nonnegative_warnv_p
0x0057d637:0x0057d690,  tree_expr_nonnegative_p
0x0057d690:0x0057d783,  tree_expr_nonzero_warnv_p
0x0057d783:0x0057d7f0,  tree_unary_nonzero_warnv_p
0x0057d7f0:0x0057da39,  tree_binary_nonzero_warnv_p
0x0057da39:0x0057db49,  tree_single_nonzero_warnv_p
0x0057db49:0x0057dba2,  tree_expr_nonzero_p
0x0057dba2:0x0057dcc1,  fold_abs_const
0x0057dcc1:0x0057dd08,  fold_build_cleanup_point_expr
0x0057dd08:0x0057ddb6,  fold_ignored_result
0x0057ddb6:0x0057e2f4,  fold_strip_sign_ops
0x0057e2f4:0x0057f8a3,  fold_unary_loc
0x0057f8a3:0x0057f8e8,  fold_unary_ignore_overflow_loc
0x0057f8e8:0x0057f921,  fold_build1_stat_loc
0x0057f921:0x0057f9ab,  fold_build1_initializer_loc
0x0057f9ab:0x0057fca3,  fold_indirect_ref_1
0x0057fca3:0x0057fcdc,  build_fold_indirect_ref_loc
0x0057fcdc:0x0058eddd,  fold_binary_loc
0x0058eddd:0x0058ee18,  fold_build2_stat_loc
0x0058ee18:0x0058ef1a,  size_binop_loc
0x0058ef1a:0x0058f4c5,  combine_comparisons
0x0058f4c5:0x0058ffd7,  const_binop
0x0058ffd7:0x0059006c,  all_ones_mask_p
0x0059006c:0x00590217,  distribute_real_division
0x00590217:0x0059057c,  maybe_canonicalize_comparison_1
0x0059057c:0x005907d4,  fold_relational_const
0x005907d4:0x00590d42,  fold_convert_loc
0x00590d42:0x00590eb4,  size_diffop_loc
0x00590eb4:0x00590f60,  omit_one_operand_loc
0x00590f60:0x005910d3,  fold_minmax
0x005910d3:0x0059114c,  omit_two_operands_loc
0x0059114c:0x005911ce,  build_fold_addr_expr_with_type_loc
0x005911ce:0x005911f6,  build_fold_addr_expr_loc
0x005911f6:0x00591294,  split_address_to_core_and_offset
0x00591294:0x00591433,  unextend
0x00591433:0x0059157b,  make_bit_field_ref
0x0059157b:0x005916d1,  operand_equal_for_comparison_p
0x005916d1:0x00591916,  multiple_of_p
0x00591916:0x00591a94,  round_up_loc
0x00591a94:0x00591b80,  round_down_loc
0x00591b80:0x00591d49,  fold_read_from_constant_string
0x00591d49:0x00591e6c,  range_binop
0x00591e6c:0x00591ebf,  range_successor
0x00591ebf:0x00591f12,  range_predecessor
0x00591f12:0x00592462,  merge_ranges
0x00592462:0x00592583,  fold_single_bit_test_into_sign_test
0x00592583:0x0059274c,  fold_single_bit_test
0x0059274c:0x005928f0,  associate_trees
0x005928f0:0x00592a3f,  distribute_bit_expr
0x00592a3f:0x00592c8a,  decode_field_reference
0x00592c8a:0x00593db6,  fold_truthop
0x00593db6:0x00594075,  optimize_minmax_comparison
0x00594075:0x0059552f,  fold_negate_expr
0x0059552f:0x0059559b,  negate_expr
0x0059559b:0x0059752a,  fold_cond_expr_with_comparison
0x0059752a:0x005986bb,  fold_ternary_loc
0x005986bb:0x00598739,  fold_build3_stat_loc
0x00598739:0x005987c3,  fold_build3_initializer_loc
0x005987c3:0x005989ff,  split_tree
0x005989ff:0x00599602,  make_range
0x00599602:0x00599a95,  fold_plusminus_mult_expr
0x00599a95:0x00599eff,  build_range_check
0x00599eff:0x00599fee,  fold_mult_zconjz
0x00599fee:0x0059acd4,  extract_muldiv
0x0059acd4:0x0059af82,  fold_binary_op_with_conditional_arg
0x0059af82:0x0059b22b,  eval_subst
0x0059b22b:0x0059eb17,  fold_comparison
0x0059eb17:0x0059eba1,  fold_build2_initializer_loc
0x0059eba1:0x0059ece8,  ptr_difference_const
0x0059ece8:0x0059ef09,  fold
0x0059ef09:0x0059f03e,  fold_to_nonsharp_ineq_using_bound
0x0059f03e:0x0059f078,  fold_binary_to_constant
0x0059f078:0x0059f092,  fold_indirect_ref_loc
0x0059f092:0x0059f0c9,  fold_unary_to_constant
0x0059f0c9:0x0059f0cb,  unlock_stream
0x0059f0cb:0x0059f0cd,  unlock_std_streams
0x0059f0cd:0x0059f0db,  fopen_unlocked
0x0059f0db:0x0059f0e9,  fdopen_unlocked
0x0059f0e9:0x0059f0f7,  freopen_unlocked
0x0059f0f7:0x0059f12e,  cut_slot_from_list
0x0059f12e:0x0059f14c,  insert_slot_to_list
0x0059f14c:0x0059f14f,  temp_slot_address_hash
0x0059f14f:0x0059f169,  remove_unused_temp_slot_addresses_1
0x0059f169:0x0059f285,  combine_temp_slots
0x0059f285:0x0059f32a,  instantiate_new_reg
0x0059f32a:0x0059f370,  safe_insn_predicate
0x0059f370:0x0059f3c7,  all_blocks
0x0059f3c7:0x0059f3d8,  init_function_for_compilation
0x0059f3d8:0x0059f3f7,  set_insn_locators
0x0059f3f7:0x0059f3fd,  rest_of_handle_check_leaf_regs
0x0059f3fd:0x0059f41a,  types_used_by_vars_eq
0x0059f41a:0x0059f444,  gt_pch_p_23temp_slot_address_entry
0x0059f444:0x0059f47f,  gt_pch_p_9temp_slot
0x0059f47f:0x0059f4eb,  gt_pch_p_P23temp_slot_address_entry4htab
0x0059f4eb:0x0059f56f,  ei_next
0x0059f56f:0x0059f5c5,  get_stack_local_alignment
0x0059f5c5:0x0059f69b,  temp_slots_at_level
0x0059f69b:0x0059f6d5,  move_slot_to_level
0x0059f6d5:0x0059f706,  make_slot_available
0x0059f706:0x0059f759,  temp_slot_address_compute_hash
0x0059f759:0x0059f7a0,  insert_temp_slot_address
0x0059f7a0:0x0059f8e0,  find_temp_slot_from_address
0x0059f8e0:0x0059f900,  temp_slot_address_eq
0x0059f900:0x0059f9ec,  instantiate_virtual_regs_in_rtx
0x0059f9ec:0x0059fa48,  gimplify_parm_type
0x0059fa48:0x0059faab,  assign_parms_initialize_all
0x0059faab:0x0059fb12,  regno_clobbered_at_setjmp
0x0059fb12:0x0059fb9d,  setjmp_vars_warning
0x0059fb9d:0x0059fbef,  invoke_set_current_function_hook
0x0059fbef:0x0059fc3c,  assign_parm_remove_parallels
0x0059fc3c:0x0059fc4a,  do_clobber_return_reg
0x0059fc4a:0x0059fc58,  do_use_return_reg
0x0059fc58:0x0059fcd7,  contains
0x0059fcd7:0x0059fd6c,  record_insns
0x0059fd6c:0x0059fdba,  hash_types_used_by_vars_entry
0x0059fdba:0x0059fdc8,  types_used_by_vars_do_hash
0x0059fdc8:0x005a01d1,  match_asm_constraints_1
0x005a01d1:0x005a02b9,  rest_of_match_asm_constraints
0x005a02b9:0x005a1350,  rest_of_handle_thread_prologue_and_epilogue
0x005a1350:0x005a1359,  free_after_parsing
0x005a1359:0x005a13c2,  free_after_compilation
0x005a13c2:0x005a13cd,  get_frame_size
0x005a13cd:0x005a1415,  frame_offset_overflow
0x005a1415:0x005a160c,  assign_stack_local_1
0x005a160c:0x005a161f,  assign_stack_local
0x005a161f:0x005a19e2,  assign_stack_temp_for_type
0x005a19e2:0x005a19f5,  assign_stack_temp
0x005a19f5:0x005a1b0a,  assign_temp
0x005a1b0a:0x005a1c01,  update_temp_slot_address
0x005a1c01:0x005a1c35,  mark_temp_addr_taken
0x005a1c35:0x005a1d84,  preserve_temp_slots
0x005a1d84:0x005a1dd9,  free_temp_slots
0x005a1dd9:0x005a1de1,  push_temp_slots
0x005a1de1:0x005a1e2f,  pop_temp_slots
0x005a1e2f:0x005a1e97,  init_temp_slots
0x005a1e97:0x005a1f1a,  prepare_function_start
0x005a1f1a:0x005a1f81,  instantiate_decl_rtl
0x005a1f81:0x005a1fde,  instantiate_expr
0x005a1fde:0x005a2092,  instantiate_decls_1
0x005a2092:0x005a2958,  instantiate_virtual_regs
0x005a2958:0x005a2b54,  aggregate_value_p
0x005a2b54:0x005a2e16,  assign_parms_augmented_arg_list
0x005a2e16:0x005a2ea6,  use_register_for_decl
0x005a2ea6:0x005a2f1b,  pass_by_reference
0x005a2f1b:0x005a30d3,  assign_parm_find_data_types
0x005a30d3:0x005a30f5,  reference_callee_copied
0x005a30f5:0x005a3378,  gimplify_parameters
0x005a3378:0x005a3787,  locate_and_pad_parm
0x005a3787:0x005a5086,  assign_parms
0x005a5086:0x005a5134,  generate_setjmp_warnings
0x005a5134:0x005a5155,  clear_block_marks
0x005a5155:0x005a5179,  blocks_nreverse
0x005a5179:0x005a52fc,  reorder_blocks
0x005a52fc:0x005a5373,  number_blocks
0x005a5373:0x005a53d4,  debug_find_var_in_block_tree
0x005a53d4:0x005a5403,  set_cfun
0x005a5403:0x005a5442,  pop_function_context
0x005a5442:0x005a549a,  push_cfun
0x005a549a:0x005a54bd,  pop_cfun
0x005a54bd:0x005a54cd,  get_next_funcdef_no
0x005a54cd:0x005a567e,  allocate_struct_function
0x005a567e:0x005a56e4,  push_function_context
0x005a56e4:0x005a5741,  push_struct_function
0x005a5741:0x005a577d,  init_dummy_function_start
0x005a577d:0x005a57d8,  init_function_start
0x005a57d8:0x005a57da,  expand_main_function
0x005a57da:0x005a5859,  stack_protect_prologue
0x005a5859:0x005a5932,  stack_protect_epilogue
0x005a5932:0x005a5cba,  expand_function_start
0x005a5cba:0x005a5d10,  expand_dummy_function_end
0x005a5d10:0x005a5d86,  diddle_return_value
0x005a5d86:0x005a5dd6,  clobber_return_register
0x005a5dd6:0x005a5e24,  do_warn_unused_parameter
0x005a5e24:0x005a5eaf,  get_arg_pointer_save_area
0x005a5eaf:0x005a62eb,  expand_function_end
0x005a62eb:0x005a634d,  maybe_copy_epilogue_insn
0x005a634d:0x005a6381,  prologue_epilogue_contains
0x005a6381:0x005a66a3,  reposition_prologue_and_epilogue_notes
0x005a66a3:0x005a66cd,  current_function_name
0x005a66cd:0x005a67cf,  used_types_insert
0x005a67cf:0x005a6894,  types_used_by_var_decl_insert
0x005a6894:0x005a68e1,  gt_ggc_mx_temp_slot
0x005a68e1:0x005a6913,  gt_ggc_mx_temp_slot_address_entry
0x005a6913:0x005a6971,  gt_ggc_m_P23temp_slot_address_entry4htab
0x005a6971:0x005a69c4,  gt_pch_nx_temp_slot
0x005a69c4:0x005a69fc,  gt_pch_nx_temp_slot_address_entry
0x005a69fc:0x005a6a67,  gt_pch_n_P23temp_slot_address_entry4htab
0x005a6a67:0x005a6aa4,  single_def_use_leave_block
0x005a6aa4:0x005a6ab8,  varying_mem_p
0x005a6ab8:0x005a6ad0,  find_occurrence_callback
0x005a6ad0:0x005a6aed,  gate_fwprop
0x005a6aed:0x005a6b7e,  process_uses
0x005a6b7e:0x005a6d6e,  use_killed_between
0x005a6d6e:0x005a6f35,  all_uses_available_at
0x005a6f35:0x005a6fd0,  canonicalize_address
0x005a6fd0:0x005a7621,  propagate_rtx_1
0x005a7621:0x005a774b,  propagate_rtx
0x005a774b:0x005a77bf,  fwprop_done
0x005a77bf:0x005a7987,  update_df
0x005a7987:0x005a7cc1,  try_fwprop_subst
0x005a7cc1:0x005a8407,  forward_propagate_into
0x005a8407:0x005a8520,  process_defs
0x005a8520:0x005a87e1,  fwprop_init
0x005a87e1:0x005a8879,  fwprop
0x005a8879:0x005a8911,  fwprop_addr
0x005a8911:0x005a8b49,  single_def_use_enter_block
0x005a8b49:0x005a8b87,  record_last_reg_set_info
0x005a8b87:0x005a8bc2,  lookup_set
0x005a8bc2:0x005a8c9a,  find_used_regs
0x005a8c9a:0x005a8ce9,  local_cprop_find_used_regs
0x005a8ce9:0x005a8d97,  is_too_expensive
0x005a8d97:0x005a8e4b,  gcse_constant_p
0x005a8e4b:0x005a90d3,  try_replace_reg
0x005a90d3:0x005a911d,  alloc_hash_table
0x005a911d:0x005a920c,  load_killed_in_block_p
0x005a920c:0x005a93da,  oprs_unchanged_p
0x005a93da:0x005a9466,  record_last_mem_set_info
0x005a9466:0x005a94a7,  record_last_set_info
0x005a94a7:0x005a94bc,  mark_call
0x005a94bc:0x005a9532,  mark_set
0x005a9532:0x005a957a,  mark_clobber
0x005a957a:0x005a960f,  canon_list_insert
0x005a960f:0x005a9627,  expr_equiv_p
0x005a9627:0x005a963d,  pre_ldst_expr_eq
0x005a963d:0x005a96af,  find_rtx_in_ldst
0x005a96af:0x005a973f,  mems_conflict_for_gcse_p
0x005a973f:0x005a97e9,  gcse_alloc
0x005a97e9:0x005a9995,  insert_expr_in_table
0x005a9995:0x005a99e8,  pre_ldst_expr_hash
0x005a99e8:0x005a9b37,  oprs_not_set_p
0x005a9b37:0x005a9c5c,  dump_hash_table
0x005a9c5c:0x005a9ca8,  gate_rtl_cprop
0x005a9ca8:0x005a9d41,  simple_mem
0x005a9d41:0x005a9e26,  ldst_entry
0x005a9e26:0x005a9ebf,  invalidate_any_buried_refs
0x005a9ebf:0x005a9f87,  gcse_emit_move_after
0x005a9f87:0x005aa05f,  add_label_notes
0x005aa05f:0x005aa0ea,  process_insert_insn
0x005aa0ea:0x005aa1eb,  update_ld_motion_stores
0x005aa1eb:0x005aa247,  gate_rtl_pre
0x005aa247:0x005aa2a3,  gate_rtl_hoist
0x005aa2a3:0x005aa3c9,  clear_modify_mem_tables
0x005aa3c9:0x005aa433,  free_gcse_mem
0x005aa433:0x005aa6d5,  insert_insn_end_basic_block
0x005aa6d5:0x005aa91a,  pre_expr_reaches_here_p_work
0x005aa91a:0x005aab6b,  hoist_expr_reaches_here_p
0x005aab6b:0x005ab180,  compute_transp
0x005ab180:0x005ab349,  compute_local_properties
0x005ab349:0x005ab71a,  cprop_jump
0x005ab71a:0x005ab802,  constprop_register
0x005ab802:0x005ab894,  alloc_gcse_mem
0x005ab894:0x005ab909,  can_copy_p
0x005ab909:0x005aba33,  can_assign_to_reg_without_clobbers_p
0x005aba33:0x005abaa1,  want_to_gcse_p
0x005abaa1:0x005abeba,  hash_scan_set
0x005abeba:0x005ac108,  compute_hash_table
0x005ac108:0x005aca7f,  execute_rtl_hoist
0x005aca7f:0x005adc95,  execute_rtl_pre
0x005adc95:0x005adcb2,  fis_get_condition
0x005adcb2:0x005af2bb,  execute_rtl_cprop
0x005af2bb:0x005af2d0,  gen_rtx_fmt_0_stat
0x005af2d0:0x005af2f3,  gen_rtx_fmt_ee_stat
0x005af2f3:0x005af316,  gen_rtx_fmt_ue_stat
0x005af316:0x005af335,  gen_rtx_fmt_E_stat
0x005af335:0x005af354,  gen_rtx_fmt_e_stat
0x005af354:0x005af3ad,  gen_rtx_fmt_iuuBieie_stat
0x005af3ad:0x005af40e,  gen_rtx_fmt_iuuBieie0_stat
